,ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
5258,2023,11470,양천구,10200,목동,1,대지,0907,0010,현대파리지앙,20230627,22000,37.78,48.23,15.0,,,2004,오피스텔,중개거래,서울 양천구
5259,2023,11290,성북구,13400,길음동,1,대지,1282,0000,길음뉴타운5단지(래미안),20230627,79000,59.75,0.0,10.0,,,2006,아파트,중개거래,서울 성북구
5260,2023,11650,서초구,10800,서초동,1,대지,1303,0006,현대썬앤빌 강남 더 인피닛,20230627,24100,17.95,31.33,11.0,,,2018,오피스텔,중개거래,서울 서초구
5261,2023,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20230627,73000,59.58,0.0,7.0,,,2004,아파트,중개거래,"서울 관악구, 서울 서초구"
5262,2023,11215,광진구,10400,광장동,1,대지,0484,0000,현대3,20230627,93000,59.67,0.0,21.0,,,1990,아파트,중개거래,서울 광진구
5263,2023,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,20230627,52700,59.99,0.0,7.0,,,2014,아파트,직거래,
5264,2023,11710,송파구,10800,문정동,1,대지,0652,0001,프라비다옥토,20230627,17800,18.75,27.81,10.0,,,2016,오피스텔,중개거래,서울 송파구
5265,2023,11170,용산구,13600,보광동,1,대지,0151,0000,리버빌(삼성),20230627,97000,59.7,0.0,3.0,,,2000,아파트,중개거래,서울 용산구
5266,2023,11170,용산구,12900,이촌동,1,대지,0300,0023,한강맨숀,20230627,377000,101.95,0.0,4.0,,,1971,아파트,중개거래,서울 용산구
5267,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,36100,37.34,23.59,2.0,,,2023,연립다세대,직거래,
5268,2023,11710,송파구,10200,신천동,1,대지,0007,0000,장미1,20230627,172000,71.2,0.0,13.0,,,1979,아파트,중개거래,서울 송파구
5269,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,36700,37.34,23.59,3.0,,,2023,연립다세대,직거래,
5270,2023,11530,구로구,10800,오류동,1,대지,0009,0110,해주빌라,20230627,25000,61.77,39.7,2.0,,,2002,연립다세대,중개거래,서울 구로구
5271,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,39850,38.89,24.57,5.0,,,2023,연립다세대,직거래,
5272,2023,11530,구로구,10700,개봉동,1,대지,0305,0027,한솔빌라트(B동)(305-27),20230627,24200,57.25,30.78,2.0,,,2003,연립다세대,중개거래,서울 구로구
5273,2023,11380,은평구,10800,역촌동,1,대지,0063,0016,뉴캐슬,20230627,78500,147.27,0.0,5.0,,,2003,아파트,중개거래,서울 은평구
5274,2023,11215,광진구,10400,광장동,1,대지,0577,0000,현대파크빌,20230627,158500,84.81,0.0,9.0,,,2000,아파트,중개거래,"경기 광명시, 서울 광진구"
5275,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,39700,38.89,24.57,3.0,,,2023,연립다세대,직거래,
5276,2023,11305,강북구,10400,우이동,1,대지,0165,0031,오성빌라(B),20230627,14800,50.29,28.42,1.0,,,1995,연립다세대,중개거래,서울 강북구
5277,2023,11215,광진구,10400,광장동,1,대지,0578,0000,금호베스트빌,20230627,114500,84.91,0.0,13.0,,,2001,아파트,중개거래,서울 광진구
5278,2023,11470,양천구,10100,신정동,1,대지,1321,0000,이펜하우스1단지,20230627,76000,84.86,0.0,2.0,,,2011,아파트,직거래,
5279,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,39100,38.89,24.57,2.0,,,2023,연립다세대,직거래,
5280,2023,11740,강동구,10700,암사동,1,대지,0413,0000,프라이어팰리스,20230627,89000,59.98,0.0,1.0,,,2007,아파트,중개거래,"경기 남양주시, 서울 강동구"
5281,2023,11170,용산구,13100,한남동,1,대지,0792,0001,미래빌,20230627,56000,60.0,37.64,2.0,,,2004,연립다세대,중개거래,"서울 성동구, 서울 용산구"
5282,2023,11320,도봉구,10600,방학동,1,대지,0734,0000,청구아파트,20230627,49500,84.97,0.0,2.0,,,1994,아파트,중개거래,서울 도봉구
5283,2023,11500,강서구,10300,화곡동,1,대지,0920,0015,남광아파트,20230627,25800,43.85,0.0,2.0,,,2017,아파트,중개거래,"서울 강서구, 서울 양천구"
5284,2023,11590,동작구,10200,상도동,1,대지,0521,0000,포스코더샵,20230627,126000,84.99,0.0,11.0,,,2007,아파트,중개거래,서울 동작구
5285,2023,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(동아),20230627,70000,60.0,0.0,9.0,,,2003,아파트,중개거래,서울 관악구
5286,2023,11200,성동구,11300,옥수동,1,대지,0528,0000,옥수파크힐스101동~116동,20230627,180000,84.3,0.0,16.0,,,2016,아파트,중개거래,서울 성동구
5287,2023,11380,은평구,10400,갈현동,1,대지,0448,0002,나비스빌(448-2),20230627,19000,28.57,16.23,5.0,,,2014,연립다세대,직거래,
5288,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,44900,55.49,0.0,3.0,,,2022,아파트,직거래,
5289,2023,11740,강동구,10900,천호동,1,대지,0155,0005,강동역두산위브센티움,20230627,14900,31.43,31.43,3.0,,,2004,오피스텔,중개거래,서울 강동구
5290,2023,11710,송파구,10700,가락동,1,대지,0134,0007,시트린,20230627,43150,33.35,25.39,3.0,,,2023,연립다세대,직거래,
5291,2023,11680,강남구,10100,역삼동,1,대지,0736,0022,메이플라워멤버스빌오피스텔,20230627,14000,20.1,31.85,6.0,,,2006,오피스텔,중개거래,서울 강남구
5292,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,45850,55.49,0.0,6.0,,,2022,아파트,직거래,
5293,2023,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,20230627,120000,84.87,0.0,10.0,,,2000,아파트,중개거래,서울 성동구
5294,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,44350,55.49,0.0,2.0,,,2022,아파트,직거래,
5295,2023,11680,강남구,10800,논현동,1,대지,0105,0000,동현아파트1~6,20230627,204000,84.92,0.0,11.0,,,1985,아파트,중개거래,서울 강남구
5296,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43550,55.49,0.0,1.0,,,2022,아파트,직거래,
5297,2023,11470,양천구,10100,신정동,1,대지,0311,0000,목동신시가지10,20230627,190000,105.58,0.0,4.0,,,1987,아파트,중개거래,서울 양천구
5298,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,45350,55.49,0.0,4.0,,,2022,아파트,직거래,
5299,2023,11410,서대문구,11800,홍은동,1,대지,0265,0281,동평늘푸른,20230627,26500,84.56,0.0,7.0,,,2005,아파트,직거래,
5300,2023,11680,강남구,11000,압구정동,1,대지,0456,0000,"현대6차(78~81,83,84,86,87동)",20230627,475000,144.7,0.0,14.0,,,1978,아파트,중개거래,서울 강남구
5301,2023,11650,서초구,10100,방배동,1,대지,0785,0004,골든힐,20230627,55000,40.9,24.15,3.0,,,2015,연립다세대,중개거래,"서울 동작구, 서울 서초구"
5302,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,45350,55.49,0.0,5.0,,,2022,아파트,직거래,
5303,2023,11590,동작구,10700,사당동,1,대지,1154,0000,사당휴먼시아,20230627,97000,84.73,0.0,14.0,,,2009,아파트,중개거래,"서울 동작구, 서울 서초구"
5304,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43750,51.45,0.0,4.0,,,2022,아파트,직거래,
5305,2023,11305,강북구,10100,미아동,1,대지,0331,0002,미아하이츠빌라(다동),20230627,30000,75.66,46.79,1.0,,,1991,연립다세대,중개거래,"서울 강북구, 서울 성북구"
5306,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43750,51.45,0.0,5.0,,,2022,아파트,직거래,
5307,2023,11260,중랑구,10100,면목동,1,대지,0605,0026,(605-26),20230627,33000,22.87,14.65,7.0,,,2023,연립다세대,직거래,
5308,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43250,51.45,0.0,3.0,,,2022,아파트,직거래,
5309,2023,11200,성동구,10800,응봉동,1,대지,0100,0000,대림(1차),20230627,104000,63.18,0.0,14.0,,,1986,아파트,중개거래,"서울 성동구, 서울 송파구"
5310,2023,11320,도봉구,10800,도봉동,1,대지,0657,0000,한양수자인,20230627,43000,84.99,0.0,15.0,,,2010,아파트,중개거래,서울 도봉구
5311,2023,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,20230627,75500,64.85,0.0,18.0,,,2007,아파트,중개거래,"서울 동대문구, 서울 영등포구"
5312,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43250,51.45,0.0,2.0,,,2022,아파트,직거래,
5313,2023,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(삼성),20230627,67000,59.85,0.0,11.0,,,2003,아파트,중개거래,"경기 안산상록구, 서울 관악구"
5314,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43450,50.56,0.0,2.0,,,2022,아파트,직거래,
5315,2023,11470,양천구,10100,신정동,1,대지,0978,0007,금정빌(978-7),20230627,26500,21.17,10.14,3.0,,,2011,연립다세대,중개거래,서울 양천구
5316,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43450,50.56,0.0,2.0,,,2022,아파트,직거래,
5317,2023,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,20230627,86000,84.88,0.0,6.0,,20230724,2002,아파트,직거래,
5318,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43450,50.56,0.0,3.0,,,2022,아파트,직거래,
5319,2023,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,20230627,86000,84.88,0.0,6.0,,,2002,아파트,직거래,
5320,2023,11305,강북구,10300,수유동,1,대지,0410,0073,예움하우스(410-73),20230627,21000,45.29,27.0,2.0,,,2019,연립다세대,직거래,
5321,2023,11170,용산구,12300,신계동,1,대지,0001,0009,뉴캐슬빌,20230627,59000,29.92,15.64,5.0,,,2023,연립다세대,중개거래,서울 용산구
5322,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,42750,50.56,0.0,1.0,,,2022,아파트,직거래,
5323,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,41850,42.19,26.66,5.0,,,2023,연립다세대,직거래,
5324,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43450,50.56,0.0,3.0,,,2022,아파트,직거래,
5325,2023,11305,강북구,10300,수유동,1,대지,0274,0005,공간라움,20230627,12000,14.22,5.33,4.0,,,2017,연립다세대,중개거래,서울 강북구
5326,2023,11545,금천구,10300,시흥동,1,대지,0220,0047,서원하우스B,20230627,20000,29.87,17.46,5.0,,,2019,연립다세대,직거래,
5327,2023,11500,강서구,10200,등촌동,1,대지,0648,0006,비원오피스텔,20230627,16800,40.37,52.05,5.0,,,2004,오피스텔,중개거래,서울 강서구
5328,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43900,50.56,0.0,4.0,,,2022,아파트,직거래,
5329,2023,11500,강서구,10200,등촌동,1,대지,0365,0213,미가채,20230627,27300,29.7,17.22,4.0,,,2018,연립다세대,직거래,
5330,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,42750,50.56,0.0,1.0,,,2022,아파트,직거래,
5331,2023,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,20230627,160000,84.05,0.0,8.0,,,2019,아파트,중개거래,"경기 하남시, 서울 강동구"
5332,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43900,50.56,0.0,4.0,,,2022,아파트,직거래,
5333,2023,11620,관악구,10100,봉천동,1,대지,0673,0092,늘푸른숲,20230627,40000,49.12,29.99,6.0,,,2017,연립다세대,중개거래,서울 관악구
5334,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43050,50.08,0.0,3.0,,,2022,아파트,직거래,
5335,2023,11740,강동구,10700,암사동,1,대지,0433,0068,범영하우스,20230627,40250,38.89,24.57,4.0,,,2023,연립다세대,직거래,
5336,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,42350,50.08,0.0,1.0,,,2022,아파트,직거래,
5337,2023,11530,구로구,10800,오류동,1,대지,0156,0174,금강빌라B,20230627,11900,34.65,27.68,-1.0,,,1990,연립다세대,중개거래,서울 구로구
5338,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43500,50.08,0.0,4.0,,,2022,아파트,직거래,
5339,2023,11500,강서구,10900,방화동,1,대지,0819,0000,개화,20230627,89000,133.98,0.0,13.0,,,1994,아파트,중개거래,"경기 김포시, 서울 강서구"
5340,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,43050,50.08,0.0,2.0,,,2022,아파트,직거래,
5341,2023,11260,중랑구,10300,중화동,1,대지,0315,0003,더하우스도도,20230627,28000,29.29,20.89,2.0,,,2022,연립다세대,직거래,
5342,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,39600,49.55,0.0,1.0,,,2022,아파트,직거래,
5343,2023,11710,송파구,10600,삼전동,1,대지,0179,0014,(179-14),20230627,31700,29.75,20.88,2.0,,,2017,연립다세대,중개거래,서울 송파구
5344,2023,11710,송파구,10600,삼전동,1,대지,0073,0004,성민주택(73-4),20230627,15700,46.88,19.2,-1.0,,,1993,연립다세대,직거래,
5345,2023,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,20230627,22200,22.76,32.45,7.0,,,2017,오피스텔,중개거래,서울 강서구
5346,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,41200,49.55,0.0,5.0,,,2022,아파트,직거래,
5347,2023,11680,강남구,11500,수서동,1,대지,0747,0000,삼성,20230627,175000,84.97,0.0,10.0,,,1997,아파트,중개거래,서울 강남구
5348,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,41200,49.55,0.0,5.0,,,2022,아파트,직거래,
5349,2023,11500,강서구,10800,공항동,1,대지,0657,0004,삼익마곡스테이,20230627,18000,29.32,17.55,3.0,,,2017,연립다세대,중개거래,서울 강서구
5350,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,39600,49.55,0.0,1.0,,,2022,아파트,직거래,
5351,2023,11320,도봉구,10700,창동,1,대지,0804,0000,대우,20230627,53000,59.86,0.0,4.0,,,1995,아파트,중개거래,서울 도봉구
5352,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,41700,49.55,0.0,6.0,,,2022,아파트,직거래,
5353,2023,11650,서초구,10700,반포동,1,대지,0018,0001,래미안퍼스티지,20230627,480000,117.12,0.0,14.0,,,2009,아파트,중개거래,서울 서초구
5354,2023,11200,성동구,10900,금호동1가,1,대지,0280,0000,이편한세상금호파크힐스,20230627,125000,59.98,0.0,11.0,,,2019,아파트,중개거래,서울 성동구
5355,2023,11440,마포구,10200,공덕동,1,대지,0463,0000,마포현대하이엘,20230627,22400,31.38,41.04,10.0,,,2005,오피스텔,중개거래,서울 마포구
5356,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,41700,49.55,0.0,6.0,,,2022,아파트,직거래,
5357,2023,11680,강남구,10400,청담동,1,대지,0005,0000,경원오피스텔,20230627,30000,22.77,31.66,18.0,,,1991,오피스텔,중개거래,서울 강남구
5358,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,40250,49.55,0.0,2.0,,,2022,아파트,직거래,
5359,2023,11740,강동구,10600,둔촌동,1,대지,0083,0007,동신주택(가),20230627,15000,49.93,32.0,-1.0,,,1990,연립다세대,직거래,
5360,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,40250,49.55,0.0,2.0,,,2022,아파트,직거래,
5361,2023,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,20230627,138000,71.64,0.0,11.0,,,1988,아파트,중개거래,서울 양천구
5362,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,40750,49.55,0.0,3.0,,,2022,아파트,직거래,
5363,2023,11440,마포구,10900,염리동,1,대지,0532,0000,마포프레스티지자이,20230627,228000,114.92,0.0,5.0,,,2021,아파트,중개거래,서울 마포구
5364,2023,11545,금천구,10200,독산동,1,대지,0379,0003,유선레오빌,20230627,24500,61.6,28.84,3.0,,,2003,연립다세대,중개거래,서울 금천구
5365,2023,11680,강남구,10500,삼성동,1,대지,0016,0002,삼성동힐스테이트 1단지,20230627,256000,84.35,0.0,4.0,,,2008,아파트,중개거래,서울 강남구
5366,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,40750,49.55,0.0,3.0,,,2022,아파트,직거래,
5367,2023,11740,강동구,10600,둔촌동,1,대지,0630,0000,둔촌푸르지오,20230627,113000,84.9,0.0,8.0,,,2010,아파트,중개거래,"서울 강동구, 서울 서대문구"
5368,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,41200,49.55,0.0,4.0,,,2022,아파트,직거래,
5369,2023,11740,강동구,10700,암사동,1,대지,0491,0029,삼성아트빌(491-29),20230627,27500,42.72,23.31,2.0,,,2012,연립다세대,중개거래,서울 강동구
5370,2023,11350,노원구,10500,상계동,1,대지,1277,0000,수락한신,20230627,67000,84.95,0.0,9.0,,,1997,아파트,중개거래,서울 노원구
5371,2023,11530,구로구,10200,구로동,1,대지,0797,0022,(797-22),20230627,22000,42.48,0.0,2.0,,,1995,아파트,중개거래,서울 구로구
5372,2023,11350,노원구,10500,상계동,1,대지,1277,0000,수락한신,20230627,67000,84.95,0.0,9.0,,20230711,1997,아파트,중개거래,서울 노원구
5373,2023,11350,노원구,10400,하계동,1,대지,0271,0003,극동,20230627,64000,70.56,0.0,10.0,,,1988,아파트,중개거래,서울 노원구
5374,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,41200,49.55,0.0,4.0,,,2022,아파트,직거래,
5375,2023,11170,용산구,12900,이촌동,1,대지,0193,0005,강서,20230627,100000,56.63,0.0,5.0,,,1972,아파트,중개거래,서울 용산구
5376,2023,11710,송파구,10700,가락동,1,대지,0134,0007,시트린,20230627,57000,44.75,34.07,4.0,,,2023,연립다세대,직거래,
5377,2023,11710,송파구,10600,삼전동,1,대지,0113,0000,동원아트빌,20230627,25500,22.17,10.59,2.0,,,2002,연립다세대,중개거래,"서울 성동구, 서울 송파구"
5378,2023,11650,서초구,10200,양재동,1,대지,0275,0002,윈드스톤호피스텔빌딩,20230627,21000,40.97,54.66,16.0,,,1992,오피스텔,중개거래,서울 서초구
5379,2023,11470,양천구,10100,신정동,1,대지,0318,0001,목동대림아크로텔,20230627,53000,56.5,75.81,6.0,,,2004,오피스텔,중개거래,서울 양천구
5380,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,40300,47.41,0.0,5.0,,,2022,아파트,직거래,
5381,2023,11620,관악구,10200,신림동,1,대지,0524,0006,대신아트빌3차,20230627,38500,72.72,33.92,4.0,,,2002,연립다세대,중개거래,서울 관악구
5382,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,40300,47.41,0.0,5.0,,,2022,아파트,직거래,
5383,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,37700,44.81,0.0,3.0,,,2022,아파트,직거래,
5384,2023,11170,용산구,10700,동자동,1,대지,0056,0000,트윈시티 남산,20230627,29000,21.71,34.7,14.0,,,2015,오피스텔,중개거래,"경기 파주시, 서울 용산구"
5385,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,38100,44.81,0.0,4.0,,,2022,아파트,직거래,
5386,2023,11200,성동구,10900,금호동1가,1,대지,0280,0000,이편한세상금호파크힐스,20230627,153000,84.93,0.0,9.0,,,2019,아파트,중개거래,서울 성동구
5387,2023,11410,서대문구,11100,홍제동,1,대지,0090,0006,"서강빌라1,2동",20230627,23000,48.01,44.11,1.0,,,1987,연립다세대,직거래,
5388,2023,11260,중랑구,10100,면목동,1,대지,0104,0004,은성타운,20230627,65000,40.9,21.38,8.0,,,2022,연립다세대,직거래,
5389,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,37500,44.81,0.0,2.0,,,2022,아파트,직거래,
5390,2023,11680,강남구,11000,압구정동,1,대지,0513,0000,한양5,20230627,395000,115.24,0.0,4.0,,,1979,아파트,중개거래,서울 강남구
5391,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,38100,44.81,0.0,5.0,,,2022,아파트,직거래,
5392,2023,11710,송파구,10700,가락동,1,대지,0134,0007,시트린,20230627,41900,32.13,24.46,3.0,,,2023,연립다세대,직거래,
5393,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,38500,44.81,0.0,6.0,,,2022,아파트,직거래,
5394,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,37400,44.5,0.0,6.0,,,2022,아파트,직거래,
5395,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,36750,42.71,0.0,5.0,,,2022,아파트,직거래,
5396,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,4.0,,,2022,아파트,직거래,
5397,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,3.0,,,2022,아파트,직거래,
5398,2023,11560,영등포구,13200,신길동,1,대지,0059,0002,엔-씨티오피스텔,20230627,13550,27.72,39.38,15.0,,,2000,오피스텔,중개거래,서울 영등포구
5399,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,3.0,,,2022,아파트,직거래,
5400,2023,11530,구로구,10700,개봉동,1,대지,0476,0000,한마을,20230627,64500,59.57,0.0,16.0,,,1999,아파트,중개거래,서울 구로구
5401,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,3.0,,,2022,아파트,직거래,
5402,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,3.0,,,2022,아파트,직거래,
5403,2023,11680,강남구,11000,압구정동,1,대지,0486,0000,한양4,20230627,640000,208.65,0.0,12.0,,,1978,아파트,중개거래,서울 강남구
5404,2023,11110,종로구,17500,숭인동,1,대지,0204,0011,숭인상가,20230627,65000,78.75,0.0,7.0,,,1979,아파트,중개거래,서울 중구
5405,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,3.0,,,2022,아파트,직거래,
5406,2023,11710,송파구,10700,가락동,1,대지,0134,0007,시트린,20230627,42600,32.28,24.58,5.0,,,2023,연립다세대,직거래,
5407,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,2.0,,,2022,아파트,직거래,
5408,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,2.0,,,2022,아파트,직거래,
5409,2023,11470,양천구,10300,신월동,1,대지,0020,0009,성산환희맨션(가),20230627,28500,68.28,31.89,4.0,,,2002,연립다세대,중개거래,서울 강서구
5410,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,2.0,,,2022,아파트,직거래,
5411,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,2.0,,,2022,아파트,직거래,
5412,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,2.0,,,2022,아파트,직거래,
5413,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,4.0,,,2022,아파트,직거래,
5414,2023,11215,광진구,10300,구의동,1,대지,0246,0014,크레신타워3차,20230627,16700,25.35,35.29,8.0,,,2006,오피스텔,중개거래,서울 광진구
5415,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,3.0,,,2022,아파트,직거래,
5416,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21150,23.34,0.0,2.0,,,2022,아파트,직거래,
5417,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,5.0,,,2022,아파트,직거래,
5418,2023,11710,송파구,11300,거여동,1,대지,0356,0000,우방1,20230627,75000,59.91,0.0,10.0,,,1999,아파트,중개거래,서울 송파구
5419,2023,11710,송파구,10700,가락동,1,대지,0134,0007,시트린,20230627,38900,30.57,23.27,3.0,,,2023,연립다세대,직거래,
5420,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,5.0,,,2022,아파트,직거래,
5421,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,5.0,,,2022,아파트,직거래,
5422,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,5.0,,,2022,아파트,직거래,
5423,2023,11710,송파구,10700,가락동,1,대지,0134,0007,시트린,20230627,38350,30.57,23.27,2.0,,,2023,연립다세대,직거래,
5424,2023,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20230627,77500,84.99,0.0,15.0,,,2001,아파트,중개거래,서울 구로구
5425,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,5.0,,,2022,아파트,직거래,
5426,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,5.0,,,2022,아파트,직거래,
5427,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,4.0,,,2022,아파트,직거래,
5428,2023,11200,성동구,12200,용답동,1,대지,0018,0000,청운빌라,20230627,60000,50.41,30.25,3.0,,,2016,연립다세대,직거래,
5429,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,4.0,,,2022,아파트,직거래,
5430,2023,11305,강북구,10100,미아동,1,대지,0791,1544,예담빌리지,20230627,24000,47.37,27.62,4.0,,,2017,연립다세대,직거래,
5431,2023,11560,영등포구,12500,양평동1가,1,대지,0020,0000,신동아,20230627,71500,50.81,0.0,10.0,,,1982,아파트,중개거래,서울 영등포구
5432,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,4.0,,,2022,아파트,직거래,
5433,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,21350,23.34,0.0,4.0,,,2022,아파트,직거래,
5434,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,15950,17.18,0.0,6.0,,,2022,아파트,직거래,
5435,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,15950,17.18,0.0,6.0,,,2022,아파트,직거래,
5436,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,15950,17.18,0.0,6.0,,,2022,아파트,직거래,
5437,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,15950,17.18,0.0,6.0,,,2022,아파트,직거래,
5438,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,15950,17.18,0.0,6.0,,,2022,아파트,직거래,
5439,2023,11305,강북구,10100,미아동,1,대지,1372,0000,포르투나,20230627,15950,17.18,0.0,6.0,,,2022,아파트,직거래,
